solver_name,task,benchmark_name,instance,answer
asc_04,DS-PR,iccma17,BA_120_80_3,NA
asc_04,DS-PR,iccma17,BA_120_80_3.arg2,NA
asc_04,DS-PR,iccma17,BA_140_30_3,NA
asc_04,DS-PR,iccma17,BA_140_30_4,NA
asc_04,DS-PR,iccma17,BA_140_70_4,NA
asc_04,DS-PR,iccma17,BA_140_70_4.arg2,NO
asc_04,DS-PR,iccma17,BA_160_20_3,NA
asc_04,DS-PR,iccma17,BA_160_30_2,NA
asc_04,DS-PR,iccma17,BA_160_70_2,NA
asc_04,DS-PR,iccma17,BA_160_70_2.arg2,NA
asc_04,DS-PR,iccma17,BA_160_80_2,NA
asc_04,DS-PR,iccma17,BA_160_80_2.arg2,NA
asc_04,DS-PR,iccma17,BA_160_90_1,NA
asc_04,DS-PR,iccma17,BA_180_20_1,NA
asc_04,DS-PR,iccma17,BA_180_30_2,NA
asc_04,DS-PR,iccma17,BA_180_30_4,NO
asc_04,DS-PR,iccma17,BA_180_30_5,NA
asc_04,DS-PR,iccma17,BA_180_80_2,NA
asc_04,DS-PR,iccma17,BA_180_80_3,NA
asc_04,DS-PR,iccma17,BA_180_80_3.arg2,NA
asc_04,DS-PR,iccma17,BA_180_90_5,NO
asc_04,DS-PR,iccma17,BA_180_90_5.arg2,NA
asc_04,DS-PR,iccma17,BA_200_20_4,NA
asc_04,DS-PR,iccma17,BA_200_30_2,NA
asc_04,DS-PR,iccma17,BA_200_50_3,NA
asc_04,DS-PR,iccma17,BA_200_80_1,NA
asc_04,DS-PR,iccma17,BA_60_60_3,NA
asc_04,DS-PR,iccma17,BA_60_80_1,NA
asc_04,DS-PR,iccma17,BA_60_80_5,NA
asc_04,DS-PR,iccma17,BA_60_90_4,NA
asc_04,DS-PR,iccma17,BA_80_50_1,NA
asc_04,DS-PR,iccma17,BA_80_70_3,NA
asc_04,DS-PR,iccma17,BA_80_70_5,NA
asc_04,DS-PR,iccma17,BA_80_80_2,NA
asc_04,DS-PR,iccma17,BA_80_80_2.arg2,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-02.pddl.2.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-02.pddl.3.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-02.pddl.3.cnf.arg2,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-02.pddl.4.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-02.pddl.4.cnf.arg2,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-04.pddl.2.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-06.pddl.2.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-06.pddl.6.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-07.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-07.pddl.1.cnf.arg2,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-08.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-08.pddl.1.cnf.arg2,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-08.pddl.2.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-08.pddl.4.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-08.pddl.4.cnf.arg2,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-08.pddl.5.cnf,NA
asc_04,DS-PR,iccma17,bw2.pfile-3-08.pddl.5.cnf.arg2,NA
asc_04,DS-PR,iccma17,bw2.pfile-4-02.pddl.2.cnf,NO
asc_04,DS-PR,iccma17,bw2.pfile-4-03.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-3-01.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-3-01.pddl.2.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-3-02.pddl.5.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-3-04.pddl.2.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-3-08.pddl.6.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-4-03.pddl.4.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-4-08.pddl.3.cnf,NA
asc_04,DS-PR,iccma17,bw3.pfile-4-08.pddl.6.cnf,NA
asc_04,DS-PR,iccma17,carroll-transit-system_20151202_1957.gml.50,NA
asc_04,DS-PR,iccma17,cascades-east-transit_20151217_0811.gml.80,NA
asc_04,DS-PR,iccma17,commute.org_20140813_1738.gml.20,NA
asc_04,DS-PR,iccma17,commuteorg-shuttle_20150308_1938.gml.20,NA
asc_04,DS-PR,iccma17,commuteorg-shuttle_20150308_1938.gml.20.arg2,NA
asc_04,DS-PR,iccma17,confederated-tribes-of-the-umatilla-indian-reservation_20130129_1036.gml.80,NA
asc_04,DS-PR,iccma17,confederated-tribes-of-the-umatilla-indian-reservation_20130129_1036.gml.80.arg2,NA
asc_04,DS-PR,iccma17,ecobici.stats_20141007_2248.gml.50,NA
asc_04,DS-PR,iccma17,el-dorado-transit_20151217_1024.gml.20,NA
asc_04,DS-PR,iccma17,empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20,NA
asc_04,DS-PR,iccma17,ER_200_20_4,NA
asc_04,DS-PR,iccma17,ER_200_30_8,NA
asc_04,DS-PR,iccma17,ER_200_40_8,NA
asc_04,DS-PR,iccma17,ER_300_10_10,NA
asc_04,DS-PR,iccma17,ER_300_20_10,NA
asc_04,DS-PR,iccma17,ER_300_20_10.arg2,NA
asc_04,DS-PR,iccma17,ER_300_20_5,NA
asc_04,DS-PR,iccma17,ER_300_20_5.arg2,NA
asc_04,DS-PR,iccma17,ER_300_30_10,NA
asc_04,DS-PR,iccma17,ER_300_30_10.arg2,NA
asc_04,DS-PR,iccma17,ER_300_30_6,NA
asc_04,DS-PR,iccma17,ER_300_40_8,NA
asc_04,DS-PR,iccma17,ER_300_50_2,NA
asc_04,DS-PR,iccma17,ER_300_50_6,NA
asc_04,DS-PR,iccma17,ER_300_60_9,NA
asc_04,DS-PR,iccma17,ER_400_100_10,NA
asc_04,DS-PR,iccma17,ER_400_100_3,NA
asc_04,DS-PR,iccma17,ER_400_30_4,NA
asc_04,DS-PR,iccma17,ER_400_30_4.arg2,NA
asc_04,DS-PR,iccma17,ER_400_40_10,NA
asc_04,DS-PR,iccma17,ER_400_40_10.arg2,NA
asc_04,DS-PR,iccma17,ER_400_50_2,NA
asc_04,DS-PR,iccma17,ER_400_50_5,NA
asc_04,DS-PR,iccma17,ER_400_50_7,NA
asc_04,DS-PR,iccma17,ER_400_60_10,NA
asc_04,DS-PR,iccma17,ER_400_60_4,NA
asc_04,DS-PR,iccma17,ER_400_60_7,NA
asc_04,DS-PR,iccma17,ER_400_60_9,NA
asc_04,DS-PR,iccma17,ER_400_70_1,NA
asc_04,DS-PR,iccma17,ER_400_70_3,NA
asc_04,DS-PR,iccma17,ER_400_80_8,NA
asc_04,DS-PR,iccma17,ER_500_10_4,NA
asc_04,DS-PR,iccma17,ER_500_10_4.arg2,NA
asc_04,DS-PR,iccma17,ER_500_30_3,NA
asc_04,DS-PR,iccma17,ER_500_30_3.arg2,NA
asc_04,DS-PR,iccma17,ER_500_40_2,NA
asc_04,DS-PR,iccma17,ER_500_40_2.arg2,NA
asc_04,DS-PR,iccma17,ER_500_60_10,NA
asc_04,DS-PR,iccma17,ER_500_60_10.arg2,NA
asc_04,DS-PR,iccma17,ER_500_70_2,NA
asc_04,DS-PR,iccma17,ER_500_80_10,NA
asc_04,DS-PR,iccma17,ER_500_80_2,NA
asc_04,DS-PR,iccma17,ER_500_80_4,NA
asc_04,DS-PR,iccma17,ER_500_80_7,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C1-03.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C1-04.pddl.4.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C1-04.pddl.6.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C1-05.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C1-09.pddl.6.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C2-04.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C2-04.pddl.1.cnf.arg2,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C3-01.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C3-02.pddl.5.cnf,NO
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C3-02.pddl.5.cnf.arg2,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C4-05.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L2-C4-07.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C1-010.pddl.6.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C1-06.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C1-07.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C3-010.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C3-010.pddl.1.cnf.arg2,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C3-07.pddl.1.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C3-07.pddl.1.cnf.arg2,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C4-01.pddl.3.cnf,NA
asc_04,DS-PR,iccma17,ferry2.pfile-L3-C4-09.pddl.2.cnf,NA
asc_04,DS-PR,iccma17,fresno-county-rural-transit-agency_20151216_1934.gml.50,NA
asc_04,DS-PR,iccma17,go-taps_20150524_1019.gml.20,NA
asc_04,DS-PR,iccma17,grd_10745_1_4,NO
asc_04,DS-PR,iccma17,grd_11564_1_6,NO
asc_04,DS-PR,iccma17,grd_12259_4_5,NO
asc_04,DS-PR,iccma17,grd_12428_2_2,NO
asc_04,DS-PR,iccma17,grd_13651_2_3,NO
asc_04,DS-PR,iccma17,grd_14484_5_2,NO
asc_04,DS-PR,iccma17,grd_1697_5_7,NO
asc_04,DS-PR,iccma17,grd_1948_5_1,NO
asc_04,DS-PR,iccma17,grd_3018_3_7,NO
asc_04,DS-PR,iccma17,grd_3908_2_1,NO
asc_04,DS-PR,iccma17,grd_5178_1_1,NO
asc_04,DS-PR,iccma17,grd_6279_4_6,NA
asc_04,DS-PR,iccma17,grd_6318_2_5,NO
asc_04,DS-PR,iccma17,grd_6993_4_2,NO
asc_04,DS-PR,iccma17,grd_7708_3_5,NO
asc_04,DS-PR,iccma17,grd_7891_3_9,NA
asc_04,DS-PR,iccma17,grd_8034_1_2,NO
asc_04,DS-PR,iccma17,grd_8374_2_6,NO
asc_04,DS-PR,iccma17,grd_8600_4_4,NO
asc_04,DS-PR,iccma17,grd_9795_5_5,NO
asc_04,DS-PR,iccma17,huston_merge_2015-12.gml.80,NA
asc_04,DS-PR,iccma17,huston_merge_2015-12.gml.80.arg2,NA
asc_04,DS-PR,iccma17,irvine-shuttle_20091229_1547.gml.80,NA
asc_04,DS-PR,iccma17,kanawha-valley-regional-transportation-authority-krt_20150126_1340.gml.20,NA
asc_04,DS-PR,iccma17,long-island-railroad_20090825_0512.gml.20,NA
asc_04,DS-PR,iccma17,longueuil_qc_2016-01.gml.20,NO
asc_04,DS-PR,iccma17,los_angeles_2016-01.gml.80,NA
asc_04,DS-PR,iccma17,los_angeles_2016-01.gml.80.arg2,NA
asc_04,DS-PR,iccma17,lowell-regional-transit-authority_20121214_0433.gml.80,NA
asc_04,DS-PR,iccma17,lowell-regional-transit-authority_20121214_0433.gml.80.arg2,NA
asc_04,DS-PR,iccma17,massachusetts_nrta_2014-12-03.gml.20,NO
asc_04,DS-PR,iccma17,massachusetts_srta_2014-11-13.gml.50,NA
asc_04,DS-PR,iccma17,metro-bilbao_20110407_1059.gml.80,NA
asc_04,DS-PR,iccma17,metro-st-louis_20130916_1522.gml.80,NA
asc_04,DS-PR,iccma17,orange-county-transportation-authority_20151202_1534.gml.20,NA
asc_04,DS-PR,iccma17,rtc-ride_20141220_0137.gml.80,NA
asc_04,DS-PR,iccma17,ruter.no_20151217_2005.gml.80,NA
asc_04,DS-PR,iccma17,ruter.no_20151217_2005.gml.80.arg2,NA
asc_04,DS-PR,iccma17,scc_1046_50_20_12,NA
asc_04,DS-PR,iccma17,scc_1106_70_10_20,NA
asc_04,DS-PR,iccma17,scc_1440_60_5_22,NA
asc_04,DS-PR,iccma17,scc_1450_40_5_10,NA
asc_04,DS-PR,iccma17,scc_1457_30_5_21,NA
asc_04,DS-PR,iccma17,scc_1460_40_20_20,NA
asc_04,DS-PR,iccma17,scc_1476_70_15_24,NA
asc_04,DS-PR,iccma17,scc_1480_60_5_3,NA
asc_04,DS-PR,iccma17,scc_387_50_10_19,NA
asc_04,DS-PR,iccma17,scc_5203_50_10_4,NA
asc_04,DS-PR,iccma17,scc_5327_70_20_5,NA
asc_04,DS-PR,iccma17,scc_5789_30_10_1,NA
asc_04,DS-PR,iccma17,scc_6068_50_5_3,NA
asc_04,DS-PR,iccma17,scc_6083_40_5_4,NA
asc_04,DS-PR,iccma17,scc_6140_30_10_5,NA
asc_04,DS-PR,iccma17,scc_647_60_15_6,NA
asc_04,DS-PR,iccma17,scc_6542_60_5_4,NA
asc_04,DS-PR,iccma17,scc_7123_70_5_5,NA
asc_04,DS-PR,iccma17,scc_7210_40_15_1,NA
asc_04,DS-PR,iccma17,scc_8409_30_10_4,NA
asc_04,DS-PR,iccma17,scc_8643_60_5_2,NA
asc_04,DS-PR,iccma17,scc_8752_70_20_1,NA
asc_04,DS-PR,iccma17,scc_9013_50_15_5,NA
asc_04,DS-PR,iccma17,scc_9183_50_5_4,NA
asc_04,DS-PR,iccma17,scc_9446_70_5_2,NA
asc_04,DS-PR,iccma17,sembuster_1200,NA
asc_04,DS-PR,iccma17,sembuster_1500,NA
asc_04,DS-PR,iccma17,sembuster_1800,NA
asc_04,DS-PR,iccma17,sembuster_2400,NA
asc_04,DS-PR,iccma17,sembuster_3000,NA
asc_04,DS-PR,iccma17,sembuster_300,NA
asc_04,DS-PR,iccma17,sembuster_3600,NA
asc_04,DS-PR,iccma17,sembuster_3600.arg2,NA
asc_04,DS-PR,iccma17,sembuster_4200,NA
asc_04,DS-PR,iccma17,sembuster_4800,NA
asc_04,DS-PR,iccma17,sembuster_5400,NA
asc_04,DS-PR,iccma17,sembuster_6000,NA
asc_04,DS-PR,iccma17,sembuster_600,NA
asc_04,DS-PR,iccma17,sembuster_7500,NA
asc_04,DS-PR,iccma17,sembuster_900,NA
asc_04,DS-PR,iccma17,south-metro-area-regional-transit_20151216_1704.gml.20,NA
asc_04,DS-PR,iccma17,spacecoast_fl_2015-12-02.gml.50,NA
asc_04,DS-PR,iccma17,stb_340_455,NA
asc_04,DS-PR,iccma17,stb_379_470,NA
asc_04,DS-PR,iccma17,stb_388_75,NO
asc_04,DS-PR,iccma17,stb_422_250,NO
asc_04,DS-PR,iccma17,stb_428_430,NA
asc_04,DS-PR,iccma17,stb_434_435,NA
asc_04,DS-PR,iccma17,stb_437_87,NA
asc_04,DS-PR,iccma17,stb_471_389,NO
asc_04,DS-PR,iccma17,stb_474_78,NA
asc_04,DS-PR,iccma17,stb_480_171,NA
asc_04,DS-PR,iccma17,stb_496_268,NA
asc_04,DS-PR,iccma17,stb_499_147,NA
asc_04,DS-PR,iccma17,stb_541_355,NA
asc_04,DS-PR,iccma17,stb_547_485,NO
asc_04,DS-PR,iccma17,stb_559_238,NA
asc_04,DS-PR,iccma17,stb_593_45,NA
asc_04,DS-PR,iccma17,stb_596_207,NO
asc_04,DS-PR,iccma17,stb_634_218,NA
asc_04,DS-PR,iccma17,stb_639_212,NA
asc_04,DS-PR,iccma17,stb_657_104,NA
asc_04,DS-PR,iccma17,stb_657_292,NA
asc_04,DS-PR,iccma17,stb_673_456,NA
asc_04,DS-PR,iccma17,stb_697_110,NA
asc_04,DS-PR,iccma17,stb_724_345,NA
asc_04,DS-PR,iccma17,stb_754_180,NO
asc_04,DS-PR,iccma17,thecomet_20131025_1906.gml.20,NO
asc_04,DS-PR,iccma17,transit-services-of-frederick-county_20130128_2046.gml.20,NO
asc_04,DS-PR,iccma17,transit-services-of-frederick-county_20130128_2046.gml.20.arg2,NA
asc_04,DS-PR,iccma17,translink-archiver_20151219_0124.gml.80,NA
asc_04,DS-PR,iccma17,translink-archiver_20151219_0124.gml.80.arg2,NA
asc_04,DS-PR,iccma17,tursib_20110626_1306.gml.20,NO
asc_04,DS-PR,iccma17,tursib_20110626_1306.gml.20.arg2,NO
asc_04,DS-PR,iccma17,view2gt_20150927_1744.gml.50,NA
asc_04,DS-PR,iccma17,view2gt_20150927_1744.gml.50.arg2,NA
asc_04,DS-PR,iccma17,villavesas_20150331_1146.gml.50,NO
asc_04,DS-PR,iccma17,WS_200_28_50_70,NA
asc_04,DS-PR,iccma17,WS_200_28_90_50,NA
asc_04,DS-PR,iccma17,WS_300_16_70_30,NA
asc_04,DS-PR,iccma17,WS_300_16_70_70,NA
asc_04,DS-PR,iccma17,WS_300_16_90_30,NA
asc_04,DS-PR,iccma17,WS_300_16_90_70,NA
asc_04,DS-PR,iccma17,WS_300_24_50_10,NA
asc_04,DS-PR,iccma17,WS_300_24_50_30,NA
asc_04,DS-PR,iccma17,WS_300_24_50_50,NA
asc_04,DS-PR,iccma17,WS_300_24_50_70,NA
asc_04,DS-PR,iccma17,WS_300_24_70_10,NA
asc_04,DS-PR,iccma17,WS_300_24_70_30,NA
asc_04,DS-PR,iccma17,WS_300_24_70_50,NA
asc_04,DS-PR,iccma17,WS_300_24_90_10,NA
asc_04,DS-PR,iccma17,WS_300_24_90_10.arg2,NA
asc_04,DS-PR,iccma17,WS_300_32_30_70,NA
asc_04,DS-PR,iccma17,WS_300_32_50_70,NA
asc_04,DS-PR,iccma17,WS_300_32_90_10,NA
asc_04,DS-PR,iccma17,WS_300_32_90_10.arg2,NA
asc_04,DS-PR,iccma17,WS_300_32_90_70,NA
asc_04,DS-PR,iccma17,WS_300_32_90_70.arg2,NA
asc_04,DS-PR,iccma17,WS_400_16_50_70,NA
asc_04,DS-PR,iccma17,WS_400_16_70_50,NA
asc_04,DS-PR,iccma17,WS_400_16_90_30,NA
asc_04,DS-PR,iccma17,WS_400_16_90_70,NA
asc_04,DS-PR,iccma17,WS_400_16_90_70.arg2,NA
asc_04,DS-PR,iccma17,WS_400_24_30_70,NA
asc_04,DS-PR,iccma17,WS_400_24_90_70,NA
asc_04,DS-PR,iccma17,WS_400_24_90_70.arg2,NA
asc_04,DS-PR,iccma17,WS_400_32_30_50,NA
asc_04,DS-PR,iccma17,WS_400_32_30_70,NA
asc_04,DS-PR,iccma17,WS_400_32_50_10,NA
asc_04,DS-PR,iccma17,WS_400_32_50_10.arg2,NA
asc_04,DS-PR,iccma17,WS_400_32_70_30,NA
asc_04,DS-PR,iccma17,WS_400_32_70_30.arg2,NA
asc_04,DS-PR,iccma17,WS_500_24_30_10,NA
asc_04,DS-PR,iccma17,WS_500_24_30_30,NA
asc_04,DS-PR,iccma17,WS_500_24_30_50,NA
asc_04,DS-PR,iccma17,WS_500_24_30_70,NA
asc_04,DS-PR,iccma17,WS_500_24_90_50,NA
asc_04,DS-PR,iccma17,WS_500_24_90_50.arg2,NA
asc_04,DS-PR,iccma17,WS_500_32_30_10,NA
asc_04,DS-PR,iccma17,WS_500_32_30_10.arg2,NA
asc_04,DS-PR,iccma17,WS_500_32_70_70,NA
asc_04,DS-PR,iccma17,WS_500_32_70_70.arg2,NA
asc_04,DS-PR,iccma17,yamhill-or-us.gml.20,NA
asc_04,DS-PR,iccma19,A-1-admbuster_1000,NA
asc_04,DS-PR,iccma19,A-1-admbuster_2000,NO
asc_04,DS-PR,iccma19,A-1-admbuster_4000,NO
asc_04,DS-PR,iccma19,A-1-admbuster_6000,NA
asc_04,DS-PR,iccma19,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01,NO
asc_04,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04,NA
asc_04,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09,NA
asc_04,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10,NA
asc_04,DS-PR,iccma19,A-1-BA_120_30_3,NO
asc_04,DS-PR,iccma19,A-1-BA_180_10_2,NA
asc_04,DS-PR,iccma19,A-1-BA_200_10_5,NA
asc_04,DS-PR,iccma19,A-1-BA_40_80_5,NA
asc_04,DS-PR,iccma19,A-1-BA_60_70_3,NA
asc_04,DS-PR,iccma19,A-1-brookings-or-us.gml.50,NA
asc_04,DS-PR,iccma19,A-1-caravan-or-us.gml.80,NA
asc_04,DS-PR,iccma19,A-1-ER_100_100_1,NA
asc_04,DS-PR,iccma19,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf,NA
asc_04,DS-PR,iccma19,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf,NA
asc_04,DS-PR,iccma19,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf,NO
asc_04,DS-PR,iccma19,A-1-grd_1790_4_8,NO
asc_04,DS-PR,iccma19,A-1-grd_2065_1_8,NO
asc_04,DS-PR,iccma19,A-1-grd_418_2_9,NO
asc_04,DS-PR,iccma19,A-1-grd_489_5_8,NO
asc_04,DS-PR,iccma19,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20,NO
asc_04,DS-PR,iccma19,A-1-stb_190_70,NA
asc_04,DS-PR,iccma19,A-1-stb_291_2,NA
asc_04,DS-PR,iccma19,A-1-stb_389_42,NA
asc_04,DS-PR,iccma19,A-1-stb_437_137,NO
asc_04,DS-PR,iccma19,A-2-admbuster_10000,NO
asc_04,DS-PR,iccma19,A-2-admbuster_8000,NO
asc_04,DS-PR,iccma19,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,NO
asc_04,DS-PR,iccma19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01,NO
asc_04,DS-PR,iccma19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03,NO
asc_04,DS-PR,iccma19,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04,NO
asc_04,DS-PR,iccma19,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,NO
asc_04,DS-PR,iccma19,A-2-BA_180_20_1,NA
asc_04,DS-PR,iccma19,A-2-BA_200_30_2,NA
asc_04,DS-PR,iccma19,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf,NA
asc_04,DS-PR,iccma19,A-2-grd_1697_5_7,NO
asc_04,DS-PR,iccma19,A-2-grd_1948_5_1,NO
asc_04,DS-PR,iccma19,A-2-grd_3018_3_7,NO
asc_04,DS-PR,iccma19,A-2-grd_3908_2_1,NO
asc_04,DS-PR,iccma19,A-2-grd_5178_1_1,NO
asc_04,DS-PR,iccma19,A-2-stb_422_250,NA
asc_04,DS-PR,iccma19,A-2-stb_428_430,NA
asc_04,DS-PR,iccma19,A-2-stb_547_485,NA
asc_04,DS-PR,iccma19,A-2-WS_300_16_70_30,NA
asc_04,DS-PR,iccma19,A-2-WS_300_16_90_30,NA
asc_04,DS-PR,iccma19,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,NO
asc_04,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
asc_04,DS-PR,iccma19,A-3-bw2.pfile-4-02.pddl.2.cnf,NO
asc_04,DS-PR,iccma19,A-3-grd_8034_1_2,NA
asc_04,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
asc_04,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
asc_04,DS-PR,iccma19,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
asc_04,DS-PR,iccma19,A-4-grd_7891_3_9,NO
asc_04,DS-PR,iccma19,B-1-admbuster_1000,NO
asc_04,DS-PR,iccma19,B-1-admbuster_2000,NA
asc_04,DS-PR,iccma19,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08,NO
asc_04,DS-PR,iccma19,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06,NO
asc_04,DS-PR,iccma19,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08,NA
asc_04,DS-PR,iccma19,B-1-BA_100_20_1,NA
asc_04,DS-PR,iccma19,B-1-BA_120_20_2,NA
asc_04,DS-PR,iccma19,B-1-BA_40_30_3,NO
asc_04,DS-PR,iccma19,B-1-BA_40_60_2,NA
asc_04,DS-PR,iccma19,B-1-BA_40_80_4,NO
asc_04,DS-PR,iccma19,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf,NO
asc_04,DS-PR,iccma19,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf,NO
asc_04,DS-PR,iccma19,B-1-grd_156_3_6,NA
asc_04,DS-PR,iccma19,B-1-grd_1892_1_3,NO
asc_04,DS-PR,iccma19,B-1-grd_1948_5_1,NO
asc_04,DS-PR,iccma19,B-1-grd_3018_3_7,NO
asc_04,DS-PR,iccma19,B-1-massachusetts-archiver_20090912_0208.gml.50,NA
asc_04,DS-PR,iccma19,B-1-stb_138_162,NA
asc_04,DS-PR,iccma19,B-1-stb_161_74,NO
asc_04,DS-PR,iccma19,B-1-stb_199_128,NO
asc_04,DS-PR,iccma19,B-1-university-of-pretoria_20150805_1406.normalized.gml.80,NA
asc_04,DS-PR,iccma19,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
asc_04,DS-PR,iccma19,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
asc_04,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,NA
asc_04,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
asc_04,DS-PR,iccma19,B-2-BA_140_30_5,NA
asc_04,DS-PR,iccma19,B-2-comune-di-castellanza_20151218_2338.gml.80,NA
asc_04,DS-PR,iccma19,B-2-stb_287_202,NA
asc_04,DS-PR,iccma19,B-2-stb_291_2,NO
asc_04,DS-PR,iccma19,B-2-stb_330_291,NA
asc_04,DS-PR,iccma19,B-2-stb_410_118,NA
asc_04,DS-PR,iccma19,B-2-stb_625_161,NA
asc_04,DS-PR,iccma19,B-2-WS_200_20_90_50,NA
asc_04,DS-PR,iccma19,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
asc_04,DS-PR,iccma19,B-3-stb_327_100,NA
asc_04,DS-PR,iccma19,B-3-stb_339_393,NA
