solver_name,task,benchmark_name,instance,answer
solution,DS-PR,iccma23,ferry2.pfile-L2-C2-01.pddl.6.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C2-04.pddl.2.cnf,YES
solution,DS-PR,iccma23,ferry2.pfile-L2-C2-07.pddl.2.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C3-05.pddl.1.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C3-09.pddl.1.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C4-03.pddl.1.cnf,YES
solution,DS-PR,iccma23,ferry2.pfile-L2-C4-06.pddl.2.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C4-07.pddl.1.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C4-09.pddl.6.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L3-C1-010.pddl.3.cnf,YES
solution,DS-PR,iccma23,ferry2.pfile-L3-C1-08.pddl.2.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L3-C2-03.pddl.2.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L3-C2-04.pddl.2.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L3-C2-08.pddl.5.cnf,NO
solution,DS-PR,iccma23,g_1160_0.02_10,NO
solution,DS-PR,iccma23,g_1191_0.02_8,NO
solution,DS-PR,iccma23,g_1265_0.05_3,NO
solution,DS-PR,iccma23,g_1400_0.02_9,NO
solution,DS-PR,iccma23,g_1477_0.03_8,YES
solution,DS-PR,iccma23,g_1498_0.02_2,NO
solution,DS-PR,iccma23,g_1570_0.02_4,NO
solution,DS-PR,iccma23,g_1590_0.01_1,NO
solution,DS-PR,iccma23,g_1604_0.03_3,NO
solution,DS-PR,iccma23,g_1768_0.05_2,NO
solution,DS-PR,iccma23,g_2016_0.01_9,NO
solution,DS-PR,iccma23,g_2176_0.05_9,NO
solution,DS-PR,iccma23,g_2288_0.02_7,NO
solution,DS-PR,iccma23,g_2295_0.03_7,YES
solution,DS-PR,iccma23,g_2490_0.02_9,NO
solution,DS-PR,iccma23,g_2557_0.03_2,NO
solution,DS-PR,iccma23,g_2664_0.01_2,NO
solution,DS-PR,iccma23,g_2709_0.05_5,NO
solution,DS-PR,iccma23,g_3142_0.04_3,NO
solution,DS-PR,iccma23,g_3195_0.03_8,NO
solution,DS-PR,iccma23,g_3286_0.01_6,NO
solution,DS-PR,iccma23,g_3409_0.02_8,NO
solution,DS-PR,iccma23,g_3521_0.05_2,NO
solution,DS-PR,iccma23,g_3582_0.03_3,NO
solution,DS-PR,iccma23,g_3690_0.01_8,NO
solution,DS-PR,iccma23,Large-result_b1,NO
solution,DS-PR,iccma23,Large-result_b14,NO
solution,DS-PR,iccma23,Large-result_b15,NO
solution,DS-PR,iccma23,Large-result_b16,NO
solution,DS-PR,iccma23,Large-result_b18,NO
solution,DS-PR,iccma23,Large-result_b20,NO
solution,DS-PR,iccma23,Large-result_b22,NO
solution,DS-PR,iccma23,Large-result_b5,NO
solution,DS-PR,iccma23,Large-result_b6,NO
solution,DS-PR,iccma23,Medium-result_b1,NO
solution,DS-PR,iccma23,Medium-result_b12,NO
solution,DS-PR,iccma23,Medium-result_b17,NO
solution,DS-PR,iccma23,Medium-result_b19,NO
solution,DS-PR,iccma23,Medium-result_b21,NO
solution,DS-PR,iccma23,Medium-result_b22,NO
solution,DS-PR,iccma23,Medium-result_b26,NO
solution,DS-PR,iccma23,Medium-result_b27,NO
solution,DS-PR,iccma23,Medium-result_b28,NO
solution,DS-PR,iccma23,Medium-result_b29,NO
solution,DS-PR,iccma23,Medium-result_b30,NO
solution,DS-PR,iccma23,Medium-result_b4,NO
solution,DS-PR,iccma23,Medium-result_b7,NO
solution,DS-PR,iccma23,Medium-result_b8,NO
solution,DS-PR,iccma23,metro-st-louis_20130916_1522.gml.20,NO
solution,DS-PR,iccma23,metro-st-louis_20130916_1522.gml.80,NO
solution,DS-PR,iccma23,n100p3q34ve,NO
solution,DS-PR,iccma23,n100p5q2,NO
solution,DS-PR,iccma23,n128p5q2_ve,NO
solution,DS-PR,iccma23,n150p3q34n,NO
solution,DS-PR,iccma23,n160p3q24e,NO
solution,DS-PR,iccma23,n160p3q34h,NO
solution,DS-PR,iccma23,n160p5q2_ve,NO
solution,DS-PR,iccma23,n175p3q34h,NO
solution,DS-PR,iccma23,n192p5q2_ve,NO
solution,DS-PR,iccma23,n200p3q34h,NO
solution,DS-PR,iccma23,n224p5q2_ve,NO
solution,DS-PR,iccma23,n256p3q08n,NO
solution,DS-PR,iccma23,n256p5q2_e,NO
solution,DS-PR,iccma23,n320p5q2_n,NO
solution,DS-PR,iccma23,n384p5q2_vh,NO
solution,DS-PR,iccma23,n448p5q2_vh,NO
solution,DS-PR,iccma23,n512p5q2_vh,NO
solution,DS-PR,iccma23,palos-verdes-peninsula-transit-authority_20151216_1829.gml.80,NO
solution,DS-PR,iccma23,port-authority-of-allegheny-county_20140619_0109.gml.80,NO
solution,DS-PR,iccma23,redding_2015-12-09.gml.80,NO
solution,DS-PR,iccma23,rennes_2015-12-18.gml.50,NO
solution,DS-PR,iccma23,rpsrute@ruter.no_20150319_1558.gml.80,NO
solution,DS-PR,iccma23,sacramento_2015-12.gml.80,NO
solution,DS-PR,iccma23,samtrans_20130704_1259.gml.80,NO
solution,DS-PR,iccma23,scc_1216_42_0.3_0.05__8,NO
solution,DS-PR,iccma23,scc_1236_44_0.3_0.05__7,NO
solution,DS-PR,iccma23,scc_1421_35_0.4_0.1__10,NO
solution,DS-PR,iccma23,scc_1496_48_0.5_0.2__5,NO
solution,DS-PR,iccma23,scc_1523_46_0.4_0.1__8,NO
solution,DS-PR,iccma23,scc_1701_10_0.5_0.1__6,NO
solution,DS-PR,iccma23,scc_1723_15_0.3_0.05__9,NO
solution,DS-PR,iccma23,scc_1726_27_0.5_0.1__5,NO
solution,DS-PR,iccma23,scc_1817_23_0.4_0.05__10,NO
solution,DS-PR,iccma23,scc_1924_31_0.4_0.1__1,NO
solution,DS-PR,iccma23,scc_1985_26_0.4_0.1__3,NO
solution,DS-PR,iccma23,scc_226_18_0.5_0.1__10,NO
solution,DS-PR,iccma23,scc_437_39_0.3_0.05__4,NO
solution,DS-PR,iccma23,scc_5357_62_0.4_0.1__8,NO
solution,DS-PR,iccma23,scc_5699_47_0.4_0.1__1,NO
solution,DS-PR,iccma23,scc_6043_65_0.5_0.2__9,NO
solution,DS-PR,iccma23,scc_6397_56_0.3_0.05__8,NO
solution,DS-PR,iccma23,scc_6552_62_0.4_0.2__2,NO
solution,DS-PR,iccma23,scc_658_18_0.5_0.2__10,NO
solution,DS-PR,iccma23,scc_6634_44_0.4_0.1__3,NO
solution,DS-PR,iccma23,scc_7620_55_0.3_0.1__4,NO
solution,DS-PR,iccma23,scc_7685_43_0.3_0.1__2,NO
solution,DS-PR,iccma23,scc_925_45_0.3_0.05__1,NO
solution,DS-PR,iccma23,scc_9394_40_0.4_0.1__5,NO
solution,DS-PR,iccma23,scc_9976_43_0.4_0.1__7,NO
solution,DS-PR,iccma23,sembuster_1200,NO
solution,DS-PR,iccma23,sembuster_1500,NO
solution,DS-PR,iccma23,sembuster_150,NO
solution,DS-PR,iccma23,sembuster_1800,NO
solution,DS-PR,iccma23,sembuster_2400,NO
solution,DS-PR,iccma23,sembuster_3000,NO
solution,DS-PR,iccma23,sembuster_300,NO
solution,DS-PR,iccma23,sembuster_3600,NO
solution,DS-PR,iccma23,sembuster_4200,NO
solution,DS-PR,iccma23,sembuster_4800,NO
solution,DS-PR,iccma23,sembuster_5400,NO
solution,DS-PR,iccma23,sembuster_6000,NO
solution,DS-PR,iccma23,sembuster_600,NO
solution,DS-PR,iccma23,sembuster_7500,NO
solution,DS-PR,iccma23,sembuster_900,NO
solution,DS-PR,iccma23,Small-result_b26,NO
solution,DS-PR,iccma23,Small-result_b27,NO
solution,DS-PR,iccma23,st_400_44_32_3867,NO
solution,DS-PR,iccma23,st_425_53_10_1991,NO
solution,DS-PR,iccma23,st_439_93_17_3099,NO
solution,DS-PR,iccma23,st_496_75_39_1354,NO
solution,DS-PR,iccma23,st_521_43_14_3157,NO
solution,DS-PR,iccma23,thecomet_20131025_1906.gml.20,NO
solution,DS-PR,iccma23,triangle-transit_20150227_1741.gml.20,NO
solution,DS-PR,iccma23,umpquatransit_or_2015-12-03.gml.50,NO
solution,DS-PR,iccma23,view2gt_20150927_1744.gml.20,NO
solution,DS-PR,iccma23,WS_100_12_90_30,YES
solution,DS-PR,iccma23,WS_100_18_30_10,NO
solution,DS-PR,iccma23,WS_100_24_70_50,NO
solution,DS-PR,iccma23,WS_100_24_70_70,NO
solution,DS-PR,iccma23,WS_100_6_10_30,NO
solution,DS-PR,iccma23,WS_100_6_10_50,NO
solution,DS-PR,iccma23,WS_100_6_30_10,NO
solution,DS-PR,iccma23,WS_100_6_70_70,NO
solution,DS-PR,iccma23,WS_200_20_50_70,NO
solution,DS-PR,iccma23,WS_200_20_70_30,NO
solution,DS-PR,iccma23,WS_200_20_90_10,NO
solution,DS-PR,iccma23,WS_200_28_70_10,NO
solution,DS-PR,iccma23,WS_200_28_70_50,NO
solution,DS-PR,iccma23,WS_200_8_90_30,NO
solution,DS-PR,iccma23,WS_300_8_10_70,NO
solution,DS-PR,iccma23,WS_400_16_10_30,NO
solution,DS-PR,iccma23,WS_400_24_30_10,NO
solution,DS-PR,iccma23,WS_400_24_50_10,NO
solution,DS-PR,iccma23,WS_400_32_30_30,NO
solution,DS-PR,iccma23,WS_400_8_30_30,NO
solution,DS-PR,iccma23,WS_500_16_10_70,NO
solution,DS-PR,iccma23,WS_500_16_50_50,NO
solution,DS-PR,iccma23,WS_500_16_70_50,NO
solution,DS-PR,iccma23,WS_500_8_70_70,NO
solution,DS-PR,iccma23,yubasutter_ca_2015-12-02.gml.50,NO
